departamento,codigodanedepartamento,municipio,codigodanemunicipio,anio,mes,tipodesminado,areadespejada,map,muse,aei,totalartefactosdestruidos,organizacion,estudiosnotecnicos,estudiostecnicos,operacionesdespeje
BOLIVAR,13,ZAMBRANO,13894,2016,3,Comunidades,0,0,4,0,4,ARMADA NACIONAL,4,0,0
NARINO,52,BARBACOAS,52079,2010,2,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CALDAS,17,SAMANA,17662,2017,6,Comunidades,11432,6,0,0,6,BRDEH,33,3,1
ANTIOQUIA,5,ITUANGO,5361,2018,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2018,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,MILAN,18460,2018,10,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,1,0,0
CAQUETA,18,EL DONCELLO,18247,2019,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,5,Comunidades,456,1,0,0,1,BRDEH,0,0,1
ANTIOQUIA,5,SONSON,5756,2014,6,Comunidades,0,0,0,0,0,THE HALO TRUST,7,0,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2017,4,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,1,0,0
ANTIOQUIA,5,ARGELIA,5055,2018,4,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
SANTANDER,68,LEBRIJA,68406,2018,9,Comunidades,0,0,0,0,0,BRDEH,4,0,0
CUNDINAMARCA,25,CABRERA,25120,2019,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,SAN LUIS,5660,2017,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,PLANADAS,73555,2019,4,Comunidades,102,0,0,0,0,THE HALO TRUST,1,0,1
CALDAS,17,SALAMINA,17653,2019,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,GRANADA,5313,2014,11,Comunidades,2994,2,0,0,2,BRDEH,4,1,2
SUCRE,70,OVEJAS,70508,2017,9,Comunidades,0,0,0,0,0,ARMADA NACIONAL,2,0,0
ANTIOQUIA,5,GRANADA,5313,2016,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2011,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2016,11,Comunidades,9676,0,0,0,0,ARMADA NACIONAL,2,1,0
HUILA,41,LA PLATA,41396,2019,1,Comunidades,0,0,0,0,0,BRDEH,3,0,0
CUNDINAMARCA,25,TAUSA,25793,2005,11,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,EL CARMEN,68235,2016,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SABANALARGA,5628,2017,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,ROVIRA,73624,2017,11,Comunidades,0,0,0,0,0,BRDEH,4,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2018,6,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
BOLIVAR,13,ZAMBRANO,13894,2018,6,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
HUILA,41,SUAZA,41770,2018,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0
NARINO,52,BARBACOAS,52079,2010,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
PUTUMAYO,86,ORITO,86320,2019,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,ABRIAQUI,5004,2018,8,Comunidades,0,0,0,0,0,BRDEH,2,0,0
META,50,VISTAHERMOSA,50711,2017,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,EL CARMEN,68235,2017,10,Comunidades,0,0,2,0,2,BRDEH,3,0,0
CALDAS,17,SAMANA,17662,2018,8,Comunidades,7545,6,0,0,6,BRDEH,0,1,1
CAUCA,19,CORINTO,19212,2017,12,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
HUILA,41,LA ARGENTINA,41378,2018,9,Comunidades,0,0,0,0,0,BRDEH,8,0,0
TOLIMA,73,NATAGAIMA,73483,2018,5,Comunidades,0,0,1,0,1,BRDEH,23,0,0
CAQUETA,18,EL DONCELLO,18247,2019,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2016,2,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
TOLIMA,73,RIOBLANCO,73616,2018,10,Comunidades,0,0,0,0,0,THE HALO TRUST,4,0,0
CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328,2019,5,Comunidades,0,0,0,0,0,BRDEH,3,0,0
ANTIOQUIA,5,CONCEPCION,5206,2017,8,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CASANARE,85,CHAMEZA,85015,2017,12,Comunidades,0,0,0,0,0,BRDEH,1,0,0
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2012,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,NEIVA,41001,2017,12,Comunidades,0,1,0,0,1,BRDEH,3,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2011,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,LEJANIAS,50400,2017,10,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
ANTIOQUIA,5,ABRIAQUI,5004,2018,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2018,5,Comunidades,0,1,1,0,2,BRDEH,1,0,0
SANTANDER,68,EL CARMEN,68235,2017,3,Comunidades,2306,0,0,0,0,BRDEH,3,2,0
META,50,EL DORADO,50270,2009,11,Comunidades,2817,0,0,0,0,BRDEH,0,0,1
SUCRE,70,LOS PALMITOS,70418,2019,5,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
ANTIOQUIA,5,MEDELLIN,5001,2017,5,Comunidades,0,0,0,0,0,BRDEH,4,0,0
CAQUETA,18,MONTANITA,18410,2018,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CHOCO,27,EL CARMEN DEL ATRATO,27245,2008,12,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,PLANADAS,73555,2018,7,Comunidades,18326,0,4,0,4,THE HALO TRUST,6,0,2
BOLIVAR,13,CORDOBA,13212,2016,11,Comunidades,0,0,1,0,1,ARMADA NACIONAL,3,0,0
ANTIOQUIA,5,PUERTO TRIUNFO,5591,2017,8,Comunidades,0,0,0,0,0,BRDEH,2,0,0
TOLIMA,73,CHAPARRAL,73168,2017,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,IBAGUE,73001,2019,3,Comunidades,0,0,0,0,0,BRDEH,4,0,0
CALDAS,17,SAMANA,17662,2012,4,Comunidades,6324,4,0,0,4,BRDEH,2,5,1
NARINO,52,IPIALES,52356,2018,8,Comunidades,0,0,1,7,8,THE HALO TRUST,1,0,0
CALDAS,17,SAMANA,17662,2015,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2018,5,Comunidades,5599,6,0,0,6,THE HALO TRUST,0,0,2
META,50,MESETAS,50330,2018,4,Comunidades,39347,0,0,0,0,THE HALO TRUST,0,0,1
SANTANDER,68,MATANZA,68444,2018,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0
SUCRE,70,SUCRE,70771,2019,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CALDAS,17,SAMANA,17662,2011,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2015,6,Comunidades,4247,3,0,0,3,BRDEH,0,1,1
CESAR,20,EL COPEY,20238,2018,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,NATAGAIMA,73483,2018,6,Comunidades,0,0,0,0,0,BRDEH,8,0,0
SANTANDER,68,EL CARMEN,68235,2016,3,Comunidades,1201,0,0,0,0,BRDEH,0,1,0
CUNDINAMARCA,25,GACHETA,25297,2018,2,Comunidades,0,0,0,0,0,BRDEH,5,0,0
BOLIVAR,13,SAN JACINTO,13654,2016,4,Comunidades,0,1,1,0,2,ARMADA NACIONAL,2,0,0
ARAUCA,81,TAME,81794,2006,4,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SONSON,5756,2016,11,Comunidades,7525,6,0,0,6,THE HALO TRUST,0,0,1
CALDAS,17,PENSILVANIA,17541,2018,4,Comunidades,0,0,0,0,0,BRDEH,4,0,0
CALDAS,17,SAMANA,17662,2011,12,Comunidades,6807,2,0,0,2,BRDEH,0,1,2
ANTIOQUIA,5,GRANADA,5313,2017,5,Comunidades,7454,4,0,0,4,BRDEH,2,2,1
PUTUMAYO,86,VILLAGARZON,86885,2018,8,Comunidades,5471,1,3,0,4,BRDEH,2,0,1
ANTIOQUIA,5,GRANADA,5313,2013,12,Comunidades,8828,4,0,0,4,BRDEH,0,2,2
META,50,SAN JUANITO,50686,2019,5,Comunidades,0,0,0,0,0,BRDEH,4,0,0
ANTIOQUIA,5,COCORNA,5197,2016,8,Comunidades,7768,0,0,0,0,BRDEH,7,1,0
SUCRE,70,OVEJAS,70508,2019,2,Comunidades,0,0,0,0,0,ARMADA NACIONAL,2,0,0
ANTIOQUIA,5,CONCEPCION,5206,2018,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,9,Comunidades,2306,2,0,0,2,BRDEH,5,0,1
SANTANDER,68,SURATA,68780,2018,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2018,3,Comunidades,2314,0,0,0,0,THE HALO TRUST,4,0,1
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,EL CARMEN,68235,2012,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2006,9,Bases Militares,1908,57,1,0,58,BRDEH,0,0,1
SUCRE,70,SAN BENITO ABAD,70678,2019,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2015,10,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2016,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2017,2,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2016,11,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
CAUCA,19,CALOTO,19142,2017,11,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
META,50,VISTAHERMOSA,50711,2018,2,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,0
TOLIMA,73,RIOBLANCO,73616,2018,11,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
CALDAS,17,SAMANA,17662,2011,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2011,7,Comunidades,3818,4,0,0,4,BRDEH,7,4,3
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2018,2,Comunidades,0,0,0,0,0,BRDEH,3,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2016,12,Comunidades,701,0,0,0,0,BRDEH,0,0,1
ANTIOQUIA,5,SAN FRANCISCO,5652,2011,11,Comunidades,7979,8,1,0,9,BRDEH,0,1,1
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2015,7,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
META,50,SAN JUAN DE ARAMA,50683,2017,2,Comunidades,5505,0,0,0,0,THE HALO TRUST,0,0,4
SANTANDER,68,EL CARMEN,68235,2015,12,Comunidades,637,2,0,0,2,BRDEH,0,0,1
SUCRE,70,OVEJAS,70508,2019,5,Comunidades,7830,0,0,0,0,ARMADA NACIONAL,0,1,0
TOLIMA,73,MARIQUITA,73443,2018,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0
META,50,SAN JUAN DE ARAMA,50683,2016,3,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
CALDAS,17,SAMANA,17662,2011,6,Comunidades,6390,15,0,0,15,BRDEH,1,11,5
SANTANDER,68,EL CARMEN,68235,2015,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
AMAZONAS,91,PUERTO NARINO,91540,2006,5,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2017,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2010,10,Comunidades,5944,4,0,0,4,BRDEH,6,2,0
HUILA,41,BARAYA,41078,2019,2,Comunidades,21701,0,0,0,0,BRDEH,0,2,0
ANTIOQUIA,5,SAN RAFAEL,5667,2017,12,Comunidades,8780,0,0,0,0,THE HALO TRUST,0,0,1
TOLIMA,73,RIOBLANCO,73616,2017,4,Comunidades,0,0,1,0,1,BRDEH,6,0,0
TOLIMA,73,PLANADAS,73555,2017,6,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
PUTUMAYO,86,ORITO,86320,2018,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2017,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2011,9,Comunidades,6088,4,0,0,4,BRDEH,2,10,3
CAQUETA,18,MONTANITA,18410,2017,9,Comunidades,6730,0,0,0,0,BRDEH,5,1,0
ANTIOQUIA,5,ABEJORRAL,5002,2018,5,Comunidades,0,0,0,0,0,THE HALO TRUST,3,0,0
SUCRE,70,CHALAN,70230,2018,4,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
CALDAS,17,SAMANA,17662,2017,10,Comunidades,0,0,0,0,0,BRDEH,9,0,0
CAUCA,19,CAJIBIO,19130,2017,9,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
CAUCA,19,SANTA ROSA,19701,2019,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0
PUTUMAYO,86,VILLAGARZON,86885,2017,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2010,11,Comunidades,4449,1,0,0,1,BRDEH,0,1,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2008,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,SAN JUAN NEPOMUCENO,13657,2018,4,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
META,50,VISTAHERMOSA,50711,2019,2,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
SANTANDER,68,EL CARMEN,68235,2017,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,LERIDA,73408,2018,4,Comunidades,0,0,0,0,0,BRDEH,8,0,0
META,50,EL DORADO,50270,2009,10,Comunidades,5158,8,0,0,8,BRDEH,0,0,3
SANTANDER,68,EL CARMEN,68235,2015,10,Comunidades,4589,4,0,0,4,BRDEH,3,3,1
CALDAS,17,SAMANA,17662,2012,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,COCORNA,5197,2016,10,Comunidades,0,0,0,0,0,BRDEH,3,0,0
CAQUETA,18,FLORENCIA,18001,2018,4,Comunidades,6268,0,0,0,0,BRDEH,0,1,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2011,5,Comunidades,5676,6,0,0,6,BRDEH,0,0,2
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2017,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2018,5,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2014,7,Comunidades,9051,14,3,0,17,BRDEH,6,1,1
BOLIVAR,13,ZAMBRANO,13894,2011,8,Comunidades,4560,0,0,0,0,BRDEH,6,1,0
ANTIOQUIA,5,SAN LUIS,5660,2016,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,COCORNA,5197,2015,11,Comunidades,4622,0,1,0,1,BRDEH,2,0,2
HUILA,41,SAN AGUSTIN,41668,2018,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0
HUILA,41,NEIVA,41001,2017,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2019,2,Comunidades,29980,17,1,1,19,HANDICAP INTERNATIONAL,0,0,3
ANTIOQUIA,5,SAN LUIS,5660,2016,11,Comunidades,0,0,0,0,0,BRDEH,14,0,0
TOLIMA,73,PLANADAS,73555,2018,2,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
META,50,EL DORADO,50270,2010,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2008,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2012,5,Comunidades,6956,2,0,0,2,BRDEH,0,1,2
ANTIOQUIA,5,ARGELIA,5055,2018,10,Comunidades,8235,9,0,0,9,THE HALO TRUST,1,0,1
SANTANDER,68,SABANA DE TORRES,68655,2015,12,Comunidades,3841,1,0,0,1,BRDEH,0,1,1
PUTUMAYO,86,PUERTO ASIS,86568,2018,12,Comunidades,123,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,1
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2019,5,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
SANTANDER,68,EL CARMEN,68235,2011,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN ROQUE,5670,2018,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0
SUCRE,70,OVEJAS,70508,2017,10,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
META,50,EL DORADO,50270,2010,9,Comunidades,856,2,0,0,2,BRDEH,0,0,2
BOLIVAR,13,ZAMBRANO,13894,2011,12,Comunidades,1064,1,0,0,1,BRDEH,0,0,1
TOLIMA,73,ATACO,73067,2016,10,Comunidades,0,0,0,0,0,THE HALO TRUST,4,0,0
ANTIOQUIA,5,GRANADA,5313,2016,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN ROQUE,5670,2018,8,Comunidades,0,0,0,0,0,BRDEH,2,0,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2019,3,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2009,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,EL CARMEN,68235,2014,9,Comunidades,1407,0,1,0,1,BRDEH,4,1,0
HUILA,41,ALGECIRAS,41020,2017,10,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,1,0,0
HUILA,41,PITALITO,41551,2019,5,Comunidades,0,0,0,0,0,BRDEH,10,0,0
CALDAS,17,SAMANA,17662,2014,10,Comunidades,1040,2,0,0,2,BRDEH,2,0,1
NORTE DE SANTANDER,54,TOLEDO,54820,2006,1,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SONSON,5756,2017,8,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
META,50,VISTAHERMOSA,50711,2017,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2018,2,Comunidades,12619,0,0,0,0,THE HALO TRUST,2,0,2
CAQUETA,18,EL PAUJIL,18256,2019,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2019,4,Comunidades,9165,0,0,0,0,BRDEH,0,1,0
ANTIOQUIA,5,ALEJANDRIA,5021,2017,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,GRANADA,5313,2011,11,Comunidades,245,4,0,0,4,BRDEH,2,0,1
ANTIOQUIA,5,GRANADA,5313,2012,4,Comunidades,9073,0,0,0,0,BRDEH,3,6,0
ANTIOQUIA,5,BRICENO,5107,2016,6,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,0,0,0
PUTUMAYO,86,ORITO,86320,2017,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,LA PLATA,41396,2019,3,Comunidades,0,0,0,0,0,BRDEH,4,0,0
PUTUMAYO,86,VILLAGARZON,86885,2017,5,Comunidades,0,0,0,0,0,BRDEH,5,0,0
BOLIVAR,13,SAN JUAN NEPOMUCENO,13657,2018,5,Comunidades,0,0,0,0,0,ARMADA NACIONAL,4,0,0
ANTIOQUIA,5,ITUANGO,5361,2018,6,Comunidades,15521,0,1,0,1,BRDEH,0,1,1
CALDAS,17,SAMANA,17662,2018,6,Comunidades,22230,0,0,0,0,BRDEH,1,1,1
CASANARE,85,YOPAL,85001,2017,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0
CALDAS,17,VILLAMARIA,17873,2009,5,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2009,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CAUCA,19,CALOTO,19142,2019,6,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,2,0,0
ANTIOQUIA,5,ARGELIA,5055,2019,5,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
TOLIMA,73,ALVARADO,73026,2018,4,Comunidades,0,0,1,0,1,BRDEH,17,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,VISTAHERMOSA,50711,2017,9,Comunidades,7307,0,0,0,0,BRDEH,1,0,1
META,50,VISTAHERMOSA,50711,2018,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2016,8,Comunidades,1425,0,0,0,0,ARMADA NACIONAL,1,0,2
ANTIOQUIA,5,CONCEPCION,5206,2019,6,Comunidades,14552,0,0,0,0,BRDEH,0,1,0
PUTUMAYO,86,PUERTO LEGUIZAMO,86573,2018,8,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,1,0,0
META,50,VISTAHERMOSA,50711,2017,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,GRANADA,5313,2012,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,SURATA,68780,2018,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,NARINO,5483,2014,9,Comunidades,0,0,0,0,0,THE HALO TRUST,7,0,0
ANTIOQUIA,5,SAN ANDRES,5647,2017,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2017,4,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
CUNDINAMARCA,25,TOPAIPI,25823,2018,10,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,ITUANGO,5361,2017,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CUNDINAMARCA,25,UTICA,25851,2018,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
VALLE DEL CAUCA,76,FLORIDA,76275,2018,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,PENOL,5541,2017,5,Comunidades,0,0,0,0,0,BRDEH,5,0,0
ANTIOQUIA,5,SAN LUIS,5660,2017,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,SAN JUAN DE ARAMA,50683,2016,2,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2017,5,Comunidades,2136,4,0,0,4,BRDEH,3,0,1
CAQUETA,18,PUERTO RICO,18592,2018,9,Comunidades,26612,9,0,0,9,BRDEH,1,2,3
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2015,11,Comunidades,0,0,1,0,1,ARMADA NACIONAL,1,0,0
GUAVIARE,95,SAN JOSE DEL GUAVIARE,95001,2007,12,Bases Militares,8174,185,0,0,185,BRDEH,0,0,1
CALDAS,17,SAMANA,17662,2016,2,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,MONTEBELLO,5467,2019,4,Comunidades,0,0,0,0,0,BRDEH,4,0,0
BOLIVAR,13,CORDOBA,13212,2016,5,Comunidades,0,9,1,0,10,ARMADA NACIONAL,2,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,12,Comunidades,402,1,0,0,1,BRDEH,2,0,1
NARINO,52,IPIALES,52356,2018,7,Comunidades,0,1,0,0,1,THE HALO TRUST,1,0,0
ANTIOQUIA,5,ITUANGO,5361,2017,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2015,5,Comunidades,3998,3,0,0,3,BRDEH,4,1,1
TOLIMA,73,PLANADAS,73555,2017,7,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,COCORNA,5197,2014,3,Comunidades,0,2,0,0,2,BRDEH,8,0,0
CAQUETA,18,BELEN DE LOS ANDAQUIES,18094,2019,2,Comunidades,0,0,0,0,0,DDG,2,0,0
VALLE DEL CAUCA,76,GUACARI,76318,2018,2,Comunidades,0,0,0,0,0,BRDEH,4,0,0
VALLE DEL CAUCA,76,TORO,76823,2007,6,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2016,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,FLORENCIA,18001,2017,10,Comunidades,5355,0,0,0,0,BRDEH,4,1,0
AMAZONAS,91,LA PEDRERA,91407,2009,8,Bases Militares,4784,468,6,0,474,BRDEH,0,0,1
VALLE DEL CAUCA,76,PRADERA,76563,2018,6,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
META,50,SAN JUANITO,50686,2019,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
SANTANDER,68,SABANA DE TORRES,68655,2015,11,Comunidades,1839,0,0,0,0,BRDEH,2,1,0
CUNDINAMARCA,25,TAUSA,25793,2007,9,Bases Militares,3449,178,0,0,178,BRDEH,0,0,1
ANTIOQUIA,5,ITUANGO,5361,2016,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0
META,50,VISTAHERMOSA,50711,2018,2,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2014,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,SAN JUAN DE ARAMA,50683,2016,10,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
HUILA,41,TELLO,41799,2018,10,Comunidades,10896,1,0,0,1,BRDEH,0,0,1
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2012,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,EL DORADO,50270,2007,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
